route_id,trip_id,delay,trip_start
0110,D03944635,-16,48120
0110,D03944636,1,49740
0110,D03944638,113,48480
0110,D03944639,47,50040
0110,D03944641,-21,48840
0110,D03944642,51,50280
0110,D03944644,112,49200
0110,D03944645,70,50520
0110,D03944647,242,49560
0110,D03944648,375,50820
0110,D03944665,5,49860
0110,D03944666,22,51300
0110,D03944671,109,50160
0110,D03944672,145,51600
0110,D03944680,12,50640
0110,D03944681,14,51900
0110,D03944683,-69,50880
0110,D03944684,-34,52200
0110,D03944686,59,51120
0110,D03944687,15,52680
0110,D03944698,145,51600
0110,D03944699,75,52980
0110,D03944704,123,52080
0110,D03944705,-32,53460
0110,D03944707,198,52320
0110,D03944708,109,53700
0110,D03944716,73,52800
0110,D03944717,56,54120
0110,D03944722,-32,53280
0110,D03944723,45,54660
0110,D03944725,87,53520
0110,D03944726,-5,55200
0110,D03944734,59,54000
0110,D03944735,122,55440
0110,D03944740,48,54480
0110,D03944741,67,55860
0110,D03944743,-128,54720
0110,D03944744,4,56100
0110,D03944749,118,55200
0110,D03944750,237,56580
0110,D03944758,126,55680
0110,D03944759,188,57060
0110,D03944761,165,55920
0110,D03944762,7,57300
0110,D03944767,11,56400
0110,D03944768,11,57780
0110,D03944773,258,56880
0110,D03944774,194,58260
0110,D03944776,197,57120
0110,D03944777,442,58500
0110,D03944782,6,57600
0110,D03944783,10,58980
0110,D03944791,202,58080
0110,D03944792,147,59460
0110,D03944794,138,58320
0110,D03944795,30,59700
0110,D03944800,261,58800
0110,D03944801,212,60180
0110,D03944806,9,59280
0110,D03944807,21,60660
0110,D03944809,199,59520
0110,D03944815,14,60000
0110,D03944824,4,60480
0130,C951253203,-130,49080
0130,C951253206,-7,51360
0130,C951253389,-15,52680
0130,C951253392,129,55080
0130,C951253647,364,56280
0130,C951253650,88,58680
0150,D00745100,14,48780
0150,D00745101,597,45660
0150,D00745102,130,49680
0150,D00745103,24,46560
0150,D00745104,13,50400
0150,D00745109,53,47460
0150,D00745110,-49,51120
0150,D00745113,360,48240
0150,D00745116,171,51840
0150,D00745117,312,48960
0150,D00745118,54,52560
0150,D00745119,76,49680
0150,D00745120,49,53280
0150,D00745121,234,50400
0150,D00745122,598,54000
0150,D00745123,327,51120
0150,D00745124,8,54720
0150,D00745125,336,51840
0150,D00745126,129,55440
0150,D00745128,18,56160
0150,D00745129,-3,52500
0150,D00745130,14,56880
0150,D00745131,479,53220
0150,D00745132,454,57660
0150,D00745133,187,53940
0150,D00745135,130,54660
0150,D00745136,-31,58380
0150,D00745137,130,55380
0150,D00745143,555,56100
0150,D00745145,449,56820
0150,D00745149,392,57540
0150,D00745151,385,58200
0150,D0074586,58,45180
0150,D0074588,155,46080
0150,D0074592,171,46980
0150,D0074598,62,47880
0150,D0074599,386,44760
0160,D000594867,349,46800
0160,D000594869,57,47340
0160,D000594870,228,46380
0160,D000594871,322,47880
0160,D000594872,0,47040
0160,D000594873,162,48540
0160,D000594876,-1,47580
0160,D000594877,37,49080
0160,D000594878,113,48120
0160,D000594879,44,49620
0160,D000594881,175,50100
0160,D000594882,103,48840
0160,D000594883,66,50640
0160,D000594884,-9,49380
0160,D000594885,8,51120
0160,D000594886,185,49920
0160,D000594887,202,51600
0160,D000594888,7,50400
0160,D000594889,148,52140
0160,D000594890,20,50940
0160,D000594891,193,52680
0160,D000594892,18,51420
0160,D000594893,19,53160
0160,D000594917,62,51900
