route_id,trip_id,delay,trip_start
0050,D01668436,-31,83880
0050,D01668444,-40,85080
0050,D01668447,-60,83460
0050,D01668459,-106,84660
0050,D0166910,559,17760
0050,D01669101,-46,28800
0050,D01669102,167,33720
0050,D01669103,24,29160
0050,D01669105,-38,29640
0050,D01669106,77,34260
0050,D01669107,210,30000
0050,D01669108,196,34800
0050,D01669110,138,35340
0050,D01669111,-156,30960
0050,D01669112,365,35880
0050,D01669113,401,31380
0050,D01669115,110,31800
0050,D01669118,618,36420
0050,D0166912,3,18660
0050,D01669122,253,37020
0050,D01669123,118,32280
0050,D01669124,341,37620
0050,D01669125,119,32760
0050,D01669127,113,33240
0050,D01669129,136,33720
0050,D01669130,286,38220
0050,D01669137,13,34260
0050,D0166914,93,19440
0050,D01669140,166,38820
0050,D01669143,200,34740
0050,D01669146,53,39420
0050,D01669147,195,35280
0050,D0166915,133,16260
0050,D01669150,351,40020
0050,D01669153,92,35820
0050,D01669156,360,40620
0050,D01669157,-35,36360
0050,D01669160,204,41160
0050,D01669161,86,36840
0050,D01669164,423,41700
0050,D01669165,533,37380
0050,D01669166,580,42240
0050,D01669167,167,37920
0050,D01669170,40,42780
0050,D01669171,97,38520
0050,D01669174,-25,43320
0050,D01669175,62,39120
0050,D0166918,225,20040
0050,D01669180,100,43860
0050,D01669181,304,39720
0050,D01669184,296,44400
0050,D01669185,10,40320
0050,D01669188,118,44880
0050,D01669189,434,40920
0050,D01669192,54,45360
0050,D01669194,68,45840
0050,D01669197,386,41520
0050,D01669198,317,46320
0050,D0166920,88,20640
0050,D01669201,267,42120
0050,D01669204,51,46800
0050,D01669205,346,42720
0050,D01669206,-2,47280
0050,D01669208,147,47700
0050,D01669209,36,43320
0050,D0166921,258,17460
0050,D01669210,24,48180
0050,D01669211,112,43920
0050,D01669214,220,48600
0050,D01669215,305,44520
0050,D01669216,38,49080
0050,D01669218,384,49500
0050,D01669219,185,45120
0050,D01669220,170,49980
0050,D01669221,122,45600
0050,D01669222,-21,50400
0050,D01669223,5,46080
0050,D01669228,101,50880
0050,D01669229,136,46560
0050,D01669230,116,51360
0050,D01669231,5,47040
0050,D01669232,-310,51840
0050,D01669233,442,47520
0050,D01669234,70,52260
0050,D01669235,14,48000
0050,D01669236,62,52740
0050,D01669237,30,48480
0050,D01669238,6,53220
0050,D01669239,556,48960
0050,D01669240,208,53700
0050,D01669241,106,49380
0050,D01669245,409,49860
0050,D01669246,-29,54540
0050,D01669247,-13,50280
0050,D01669250,157,55020
0050,D01669251,0,50700
0050,D01669252,288,55500
0050,D01669253,173,51180
0050,D01669254,414,55980
0050,D01669255,-181,51660
0050,D0166926,469,21180
0050,D01669260,419,56460
0050,D01669261,247,52140
0050,D01669264,111,56940
0050,D01669265,10,52560
0050,D01669266,422,57360
0050,D01669267,568,53040
0050,D01669268,607,57840
0050,D01669269,505,53460
0050,D01669270,303,58320
0050,D01669271,381,53940
0050,D01669274,-45,58800
0050,D01669275,505,54360
0050,D01669276,-38,59280
0050,D01669277,219,54840
0050,D01669278,74,59760
0050,D01669279,411,55260
0050,D0166928,106,21600
0050,D01669280,-34,60240
0050,D01669285,168,55740
0050,D01669288,-29,60720
0050,D01669289,470,56160
0050,D01669292,13,61200
0050,D01669293,53,56640
0050,D01669294,-14,61680
0050,D01669295,180,57060
0050,D01669298,312,62160
0050,D01669299,173,57540
0050,D0166930,125,22020
0050,D01669302,79,62640
0050,D01669303,-2,58020
0050,D01669304,489,63120
0050,D01669305,6,58500
0050,D01669306,24,63600
0050,D01669307,134,58920
0050,D01669309,-8,59340
0050,D0166931,153,18480
0050,D01669310,5,64140
0050,D01669311,-39,59820
0050,D01669314,-16,64680
0050,D01669315,89,60300
0050,D01669318,39,65220
0050,D01669319,134,60780
0050,D01669322,95,65820
0050,D01669323,129,61260
0050,D01669325,-42,61740
0050,D01669326,-6,66420
0050,D01669327,79,62220
0050,D01669328,0,67020
0050,D01669329,34,62700
0050,D01669332,-5,67620
0050,D01669333,91,63180
