route_id,trip_id,delay,trip_start
0050,D01669424,91,83880
0050,D01669431,12,83460
0050,D01671100,61,26640
0050,D01671103,42,23460
0050,D01671118,193,27540
0050,D01671121,-24,24660
0050,D01671124,16,28440
0050,D0167116,168,16740
0050,D0167122,48,17940
0050,D01671268,73,29340
0050,D01671271,424,25800
0050,D0167128,64,19140
0050,D01671280,-21,30240
0050,D01671289,-7,26700
0050,D01671292,78,31140
0050,D01671295,8,27600
0050,D01671304,271,32040
0050,D01671307,7,28500
0050,D0167131,23,16320
0050,D01671322,30,32940
0050,D01671325,90,29400
0050,D01671328,301,33840
0050,D01671331,274,30300
0050,D0167134,137,20340
0050,D01671340,-56,34740
0050,D01671343,32,31200
0050,D01671346,183,35640
0050,D01671349,293,32100
0050,D01671361,656,33000
0050,D0167137,232,17520
0050,D01671370,574,37380
0050,D01671373,666,33900
0050,D01671376,-146,38280
0050,D01671388,348,39180
0050,D01671391,-1,34800
0050,D01671394,-72,40080
0050,D01671397,253,35700
0050,D016714,69,15540
0050,D0167140,324,21540
0050,D01671403,196,36600
0050,D01671406,-28,40980
0050,D01671409,29,37500
0050,D01671418,-16,41880
0050,D01671421,35,38400
0050,D0167143,-12,18660
0050,D01671430,116,42780
0050,D01671433,112,39300
0050,D01671436,1,43680
0050,D01671448,150,44580
0050,D01671451,775,41100
0050,D01671454,518,45480
0050,D0167146,-21,22740
0050,D01671466,85,46380
0050,D01671469,537,42000
0050,D01671472,406,47280
0050,D01671475,76,42900
0050,D01671478,-67,48180
0050,D01671481,381,43800
0050,D01671484,539,49080
0050,D01671487,152,44700
0050,D01671493,343,45600
0050,D01671496,68,49980
0050,D01671499,-22,46500
0050,D01671502,22,50880
0050,D01671505,177,47400
0050,D01671508,92,51780
0050,D01671511,-13,48300
0050,D01671514,-49,52680
0050,D01671517,312,49200
0050,D01671520,41,53580
0050,D01671523,125,50100
0050,D01671526,52,54480
0050,D01671529,69,51000
0050,D01671532,112,55380
0050,D01671535,79,51900
0050,D01671538,174,56280
0050,D01671541,39,52800
0050,D0167155,186,19860
0050,D01671550,48,57180
0050,D01671553,347,53700
0050,D01671556,69,58080
0050,D01671559,176,54600
0050,D01671568,119,58980
0050,D01671571,-73,55500
0050,D01671580,-29,59880
0050,D01671583,302,56400
0050,D01671586,157,60780
0050,D01671589,-4,57300
0050,D01671598,282,61680
0050,D01671610,61,62580
0050,D01671613,130,58200
0050,D01671616,305,63480
0050,D01671619,75,59100
0050,D01671625,160,60000
0050,D01671628,195,64380
0050,D01671631,223,60900
0050,D0167164,216,23940
0050,D01671640,11,65280
0050,D01671643,108,61800
0050,D01671652,128,66180
0050,D01671655,235,62700
0050,D01671658,151,67140
0050,D01671661,70,63600
0050,D01671670,159,68040
0050,D01671673,248,64500
0050,D01671676,-24,68940
0050,D01671679,313,65400
0050,D01671688,-38,69840
0050,D01671691,263,66300
0050,D01671694,159,70740
0050,D01671697,-39,67200
0050,D01671706,-15,71640
0050,D01671709,280,68100
0050,D01671718,116,72540
0050,D01671721,-13,69000
0050,D0167173,325,21060
0050,D01671730,16,73440
0050,D01671733,-24,69900
0050,D01671742,267,74340
0050,D01671751,-4,71700
0050,D0167176,-72,24840
0050,D01671760,-686,76140
0050,D01671763,131,72600
0050,D01671766,115,77040
0050,D01671769,14,73500
0050,D01671778,51,78000
0050,D01671781,19,74400
0050,D01671784,52,79080
0050,D01671787,150,75300
0050,D01671793,91,76200
0050,D01671796,49,80280
0050,D01671811,-29,77100
0050,D01671814,-35,81480
0050,D01671823,169,78000
0050,D01671829,115,78900
0050,D01671832,228,82680
0050,D01671835,442,79860
0050,D01671847,142,81180
0050,D01671853,101,82380
0050,D0167188,170,25740
0050,D0167191,-22,22260
0075,D0172110,155,32340
0075,D01721100,318,77940
0075,D01721155,-34,61140
0075,D01721168,148,63780
0075,D01721169,178,65940
0075,D01721175,325,31380
0075,D01721176,277,33540
0075,D01721177,-44,32580
0075,D01721178,-8,34740
0075,D01721179,18,33780
0075,D01721180,60,35940
0075,D01721181,229,34980
0075,D01721182,187,37140
0075,D01721183,-127,36180
0075,D01721184,14,38340
0075,D01721186,-156,39540
0075,D01721187,7,37380
0075,D01721188,-98,40740
0075,D01721189,261,38580
0075,D01721190,231,41940
0075,D01721191,-94,39780
0075,D01721192,-10,43140
0075,D01721195,155,40980
0075,D01721199,48,57780
0075,D017212,-1,27660
0075,D01721200,67,59940
0075,D01721203,133,58980
0075,D01721204,102,62340
0075,D01721205,142,60180
0075,D01721206,-20,63540
0075,D01721207,86,61380
0075,D01721208,53,64740
0075,D01721209,132,62580
0075,D0172131,-20,42180
0075,D0172132,-66,44340
0075,D0172133,179,43380
0075,D0172134,12,45540
0075,D0172135,68,44580
0075,D0172136,87,46740
0075,D0172137,11,45780
0075,D0172138,-83,47940
0075,D0172139,79,46980
0075,D017214,9,28800
0075,D0172140,101,49140
0075,D0172141,-39,48180
0075,D0172142,-118,50340
0075,D0172143,104,49380
0075,D0172144,61,51540
0075,D0172145,56,50580
0075,D0172146,-8,52740
0075,D0172147,8,51780
0075,D0172148,7,53940
0075,D0172149,77,52980
0075,D0172150,-78,55140
0075,D0172151,214,54180
0075,D0172152,-13,56340
0075,D0172153,142,55380
0075,D0172154,-3,57540
0075,D0172155,166,56580
0075,D0172156,61,58740
0075,D017216,298,30000
0075,D017217,-112,28980
0075,D0172178,105,64980
0075,D0172179,2,67140
0075,D017218,62,31200
0075,D0172180,118,66180
0075,D0172181,-3,68340
0075,D0172182,188,67380
0075,D0172183,89,69540
0075,D0172184,134,68580
0075,D0172186,159,69780
0075,D0172187,-13,71940
0075,D0172188,227,70920
0075,D0172189,64,73200
0075,D017219,-68,30180
0075,D0172190,109,72120
0075,D0172191,5,74400
0075,D0172192,-12,73320
0075,D0172193,0,75600
0075,D0172194,240,74520
0075,D0172196,75,75660
0085,D0166612325,-10,23820
0085,D0166612328,-24,19680
0085,D0166612332,-3,25020
0085,D0166612335,-100,20880
0085,D0166612339,-70,26160
0085,D0166612342,-158,22140
0085,D0166612346,-69,27360
0085,D0166612384,30,24540
0085,D0166612388,0,29700
0085,D0166612395,-30,30300
0085,D0166612398,123,25740
0085,D0166612402,21,30900
0085,D0166612409,-88,31500
0085,D0166612440,9,29340
0085,D0166612444,-2,33840
0085,D0166612456,-162,30900
0085,D0166612458,-28,34440
0085,D0166612475,44,31740
0085,D0166612479,-33,36240
0085,D0166612482,35,32340
0085,D0166612486,-50,36840
0085,D0166612489,-71,32880
0085,D0166612493,-30,37440
0085,D0166612496,106,33480
0085,D0166612500,6,38040
0085,D0166612503,4,34080
0085,D0166612507,26,38640
0085,D0166612510,6,34680
0085,D0166612514,-26,39240
0085,D0166612517,4,35280
0085,D0166612521,40,39840
0085,D0166612524,-38,35880
0085,D0166612528,-25,40440
0085,D0166612911,-123,29640
0085,D0166612913,-86,33240
0085,D0166614,-37,17040
0085,D0166614734,-30,38280
0085,D0166614738,254,42840
0085,D0166614755,103,38880
0085,D0166614759,-45,43440
0085,D0166614762,-190,39480
0085,D0166614766,-151,44040
0085,D0166614769,-28,40680
0085,D0166614783,-12,41280
0085,D0166614787,44,45840
0085,D0166614804,4,41880
0085,D0166614808,-88,46440
0085,D0166614818,7,42480
0085,D0166614822,41,47040
0085,D0166614825,-12,43080
0085,D0166614829,172,47640
0085,D0166614839,-161,43680
0085,D0166614843,-31,48240
0085,D0166614846,141,44280
0085,D0166614850,343,48840
0085,D0166614860,97,44880
0085,D0166614864,11,49440
0085,D0166615133,-127,26940
0085,D0166615137,-9,32100
0085,D0166615161,-38,37680
0085,D0166615165,-48,42240
0085,D0166615266,-105,36480
0085,D0166615270,-61,41040
0085,D0166615273,-32,37080
0085,D0166615277,122,41640
0085,D0166615294,-25,45480
0085,D0166615298,-62,50040
0085,D0166616148,-102,28140
0085,D0166616152,-28,32640
0085,D0166616176,-36,46080
0085,D0166616180,299,50640
0085,D0166616183,-41,46680
0085,D0166616187,27,51240
0085,D0166616797,29,51480
0085,D0166616801,-69,56040
0085,D0166616804,14,52080
0085,D0166616808,7,56640
0085,D0166616811,-33,52680
0085,D0166616815,-69,57240
0085,D0166616832,47,54480
0085,D0166616836,17,59040
0085,D0166616902,119,55080
0085,D0166616906,217,59640
0085,D0166616909,178,55680
0085,D0166616913,224,60240
0085,D0166616916,-127,56280
0085,D0166616920,-85,60840
0085,D0166616930,15,56880
0085,D0166616934,-39,61440
0085,D0166617007,-24,61080
0085,D0166617011,173,65640
0085,D0166617021,-31,61680
0085,D0166617025,-2,66240
0085,D0166617028,34,62280
0085,D0166617032,23,66840
0085,D0166617056,54,62880
0085,D0166617060,-35,67440
0085,D0166617063,6,63480
0085,D0166617067,86,68040
0085,D0166617105,256,64080
0085,D0166617109,163,68640
0085,D0166617112,0,64680
0085,D0166617116,266,69240
0085,D0166617126,19,65280
0085,D0166617130,50,69840
0085,D0166617133,-34,65880
0085,D0166617137,-13,70440
0085,D0166617147,-223,66480
0085,D0166617151,-70,71040
0085,D0166617154,-110,67080
0085,D0166617158,-111,71640
0085,D0166617168,-88,67680
0085,D0166617172,-60,72300
0085,D0166617175,93,68280
0085,D0166617189,-87,68880
0085,D0166617193,-35,73500
0085,D0166617196,-35,69480
0085,D0166617448,-47,49080
0085,D0166617452,159,53640
0085,D0166617469,-32,58680
0085,D0166617473,189,63240
0085,D0166618171,57,47280
0085,D0166618175,-33,51840
0085,D0166618220,-9,47880
0085,D0166618224,-97,52440
0085,D0166618234,68,48480
0085,D0166618238,26,53040
0085,D0166618248,-37,57480
0085,D0166618252,150,62040
0085,D0166618262,-44,58080
0085,D0166618266,55,62640
0085,D0166619,85,15540
0085,D016662034,-8,18480
0085,D0166621018,-112,49680
0085,D0166621022,-10,54240
0085,D0166621619,17,50280
0085,D0166621623,-4,54840
0085,D0166621626,-7,50880
0085,D0166621630,52,55440
0085,D0166621633,23,59280
0085,D0166621637,246,63840
0085,D0166621668,7,59880
0085,D0166621672,7,64440
0085,D0166621675,77,60480
0085,D0166621679,75,65040
0085,D0166622298,217,53280
0085,D0166622302,117,57840
0085,D0166622305,30,53880
0085,D0166622309,145,58440
0085,D0166622337,-86,29100
0085,D0166622368,44,70080
0085,D0166622372,3,74100
0085,D0166622375,40,70680
0085,D0166622379,17,74700
0085,D0166622389,-57,71280
0085,D0166622393,-23,75300
0085,D0166622396,-51,71880
0085,D0166622400,14,75900
0085,D0166622410,73,72480
0085,D0166622414,44,76860
0085,D0166622529,-42,73080
0085,D0166622550,78,73680
0085,D0166622554,357,78060
0085,D0166622557,19,74280
0085,D0166622571,92,74880
0085,D0166622575,190,79140
0085,D0166622578,-148,75480
0085,D0166622606,-88,77280
0085,D0166622620,-26,77880
0085,D0166622655,-120,78480
0085,D0166622662,-8,79680
0085,D0166622673,90,82740
0085,D0166622732,-258,85680
0085,D0166622762,-85,32100
0085,D0166622764,-54,35640
0085,D0166622774,-149,30540
0085,D0166622778,3,35040
0085,D0166622806,18,21540
0085,D0166622820,11,27960
0085,D0166622834,11,80340
0085,D0166623210,-37,45240
0085,D0166623465,-199,76080
0085,D0166623472,-159,76680
0085,D0166623483,85,44640
0085,D0166624126,-80,23340
0085,D0166624130,-40,28560
0085,D0166624731,86,80880
0085,D0166624738,-44,82080
0085,D0166626,-93,16740
0085,D0166633,91,17940
0085,D0166637,14,15660
0085,D0166640,4,19140
0085,D0166644,-74,16860
0085,D0166647,84,20340
0085,D0166650,-7,17280
0085,D0166654,147,22680
0085,D016667,-4,15840
0085,D0306152209,-44,83940
0085,D0306152268,195,84480
0085,D0306152275,17,85680
0090,D033981412,-83,16560
0090,D033981415,-13,17760
0090,D033981418,-7,18960
0090,D033981419,26,16320
0090,D033981421,8,20160
0090,D033981422,22,17520
0090,D033981424,-40,21360
0090,D033981425,296,18720
0090,D033981427,-22,22500
0090,D033981428,-80,19860
0090,D033981430,-27,23700
0090,D033981431,-42,21060
0090,D033981433,-39,24900
0090,D033981434,-30,22260
0090,D033981436,127,26100
0090,D033981437,-14,23400
