route_id,trip_id,delay,trip_start
0050,D01671838,-2,83880
0050,D01671871,5,83580
0050,D0167610,229,19440
0050,D01676103,5,26820
0050,D01676104,-9,31320
0050,D01676105,-54,27300
0050,D01676106,55,31800
0050,D0167611,272,16260
0050,D01676111,143,27720
0050,D01676112,186,32280
0050,D01676113,-47,28200
0050,D01676116,66,32760
0050,D01676117,-35,28680
0050,D01676118,-2,33240
0050,D01676119,579,29160
0050,D0167612,340,20040
0050,D01676122,-163,33720
0050,D01676123,-572,29700
0050,D01676124,436,34260
0050,D01676125,-11,30180
0050,D01676126,273,34800
0050,D01676127,51,30720
0050,D01676128,191,35340
0050,D01676133,-3,31260
0050,D01676136,-117,35880
0050,D01676137,242,31740
0050,D0167614,259,20640
0050,D01676140,97,36420
0050,D01676141,70,32280
0050,D01676142,287,37020
0050,D01676143,127,32760
0050,D01676144,-81,37620
0050,D01676147,83,33240
0050,D01676148,225,38220
0050,D01676149,-45,33720
0050,D0167615,278,17460
0050,D01676151,385,34260
0050,D01676154,299,38820
0050,D01676155,634,34740
0050,D01676156,4,39420
0050,D01676157,336,35280
0050,D01676158,69,40020
0050,D01676159,211,35820
0050,D0167616,487,21180
0050,D01676162,562,40620
0050,D01676171,339,36360
0050,D01676172,74,41220
0050,D01676173,343,36840
0050,D01676176,90,41820
0050,D01676177,216,37380
0050,D01676178,556,42420
0050,D01676179,104,37920
0050,D0167618,142,21660
0050,D01676182,276,43020
0050,D01676183,183,38520
0050,D01676184,-30,43620
0050,D01676187,368,39120
0050,D01676188,176,44220
0050,D01676189,299,39720
0050,D0167619,104,18480
0050,D01676192,116,44820
0050,D01676193,80,40320
0050,D01676196,-118,45420
0050,D01676197,319,40920
0050,D01676198,51,46020
0050,D01676199,272,41520
0050,D016762,11,15540
0050,D0167620,269,22140
0050,D01676200,125,46620
0050,D01676208,-110,47220
0050,D01676211,461,42120
0050,D01676212,382,47760
0050,D01676213,286,42720
0050,D01676214,-51,48360
0050,D01676217,410,43320
0050,D01676219,227,43920
0050,D01676220,200,48900
0050,D01676223,237,44460
0050,D01676224,-27,49500
0050,D01676225,52,45060
0050,D01676226,-19,50040
0050,D01676227,414,45660
0050,D01676228,350,50640
0050,D01676229,68,46260
0050,D0167623,118,19380
0050,D01676230,532,51180
0050,D01676231,195,46860
0050,D01676232,122,51780
0050,D01676233,254,47400
0050,D01676234,106,52380
0050,D01676235,379,48000
0050,D01676236,142,52920
0050,D01676237,206,48540
0050,D01676241,214,49140
0050,D01676242,73,54000
0050,D01676243,96,49680
0050,D01676244,133,54540
0050,D01676245,168,50280
0050,D01676246,87,55080
0050,D01676247,111,50820
0050,D01676248,-54,55620
0050,D01676249,56,51360
0050,D01676250,31,56220
0050,D01676251,10,51960
0050,D01676252,-12,56760
0050,D01676253,370,52500
0050,D01676254,105,57300
0050,D01676255,75,53040
0050,D01676258,218,57840
0050,D0167626,208,23040
0050,D01676261,66,53580
0050,D01676262,115,58380
0050,D01676263,149,54120
0050,D01676264,66,58920
0050,D01676265,29,54660
0050,D01676268,13,59520
0050,D01676269,147,55260
0050,D01676270,-140,60060
0050,D01676271,398,55800
0050,D01676272,201,60600
0050,D01676273,38,56340
0050,D01676276,-220,61140
0050,D01676277,469,56880
0050,D01676278,558,61680
0050,D0167628,30,23520
0050,D01676283,56,57420
0050,D01676286,-46,62220
0050,D01676287,109,57960
0050,D01676288,-23,62820
0050,D0167629,64,20160
0050,D01676290,33,63360
0050,D01676291,371,58560
0050,D01676292,-120,63900
0050,D01676293,185,59100
0050,D01676295,315,59640
0050,D01676296,-146,64500
0050,D01676297,257,60180
0050,D01676298,21,65040
0050,D01676299,70,60780
0050,D01676302,-151,65580
0050,D01676303,330,61320
0050,D01676304,-17,66180
0050,D01676305,32,61920
0050,D01676306,61,66720
0050,D01676307,48,62520
0050,D01676310,-59,67260
0050,D01676311,43,63180
0050,D01676312,-1,67800
0050,D01676315,380,63780
0050,D01676316,-51,68340
0050,D01676317,-31,64380
0050,D01676318,59,68880
0050,D01676319,-32,64920
0050,D0167632,229,23940
