route_id,trip_id,delay,trip_start
0050,D0166810,145,19440
0050,D01668100,217,35340
0050,D01668101,251,30960
0050,D01668104,93,35880
0050,D01668107,-165,31800
0050,D01668109,-166,32280
0050,D0166811,182,16260
0050,D01668112,-58,37020
0050,D01668113,-2,32760
0050,D01668114,-66,37620
0050,D01668115,-55,33240
0050,D01668117,133,33720
0050,D01668118,101,38220
0050,D01668119,436,34260
0050,D01668122,628,38820
0050,D01668125,329,34740
0050,D01668128,130,39420
0050,D01668129,138,35280
0050,D01668131,638,35820
0050,D01668136,331,40020
0050,D01668137,238,36360
0050,D0166814,346,20040
0050,D01668140,-20,40620
0050,D01668142,28,41220
0050,D01668155,-3,37380
0050,D01668158,534,41820
0050,D0166816,173,20640
0050,D01668161,-120,37920
0050,D01668164,-3,42420
0050,D01668166,133,42960
0050,D01668167,-115,38520
0050,D01668168,131,43500
0050,D01668169,79,39120
0050,D0166817,131,17460
0050,D01668171,204,39720
0050,D01668172,435,44040
0050,D01668173,162,40320
0050,D01668176,-34,44520
0050,D01668178,-32,45060
0050,D01668179,279,40920
0050,D01668180,282,45540
0050,D01668181,224,41520
0050,D01668182,-22,46080
0050,D01668185,228,42120
0050,D01668186,-79,46620
0050,D01668187,168,42720
0050,D01668190,-3,47160
0050,D01668194,133,47640
0050,D01668195,361,43320
0050,D01668198,61,48120
0050,D016682,-3,15540
0050,D0166820,240,21180
0050,D01668201,15,43920
0050,D01668202,25,48600
0050,D01668203,24,44460
0050,D01668206,-23,49080
0050,D01668211,272,45000
0050,D01668212,-20,49560
0050,D01668213,42,45540
0050,D01668214,169,50040
0050,D01668215,351,46020
0050,D01668216,174,50520
0050,D01668217,172,46560
0050,D01668218,303,51000
0050,D0166822,194,21600
0050,D01668220,65,51480
0050,D01668221,64,47100
0050,D01668222,389,51960
0050,D01668223,135,47640
0050,D01668224,145,52380
0050,D01668225,-49,48120
0050,D01668228,378,52860
0050,D01668229,153,48600
0050,D01668232,341,53340
0050,D01668233,212,49080
0050,D01668234,166,53820
0050,D01668235,-24,49560
0050,D01668236,-7,54300
0050,D01668237,109,50040
0050,D01668238,170,54720
0050,D01668239,-7,50520
0050,D0166824,223,22020
0050,D01668242,4,55140
0050,D01668243,192,51000
0050,D01668244,69,55560
0050,D01668248,307,55980
0050,D01668249,75,51480
0050,D0166825,91,18480
0050,D01668251,200,51960
0050,D01668254,26,57360
0050,D01668255,323,52440
0050,D01668256,170,57840
0050,D01668259,278,52920
0050,D01668261,155,53400
0050,D01668262,174,58260
0050,D01668268,-12,58740
0050,D01668271,525,53880
0050,D01668272,-7,59220
0050,D01668273,171,54360
0050,D01668275,185,54780
0050,D01668276,258,59700
0050,D01668277,132,55260
0050,D01668278,245,60180
0050,D01668279,619,55680
0050,D0166828,142,22440
0050,D01668282,267,60660
0050,D01668285,322,56160
0050,D01668286,142,61080
0050,D01668290,214,61560
0050,D01668291,35,57060
0050,D01668292,36,61980
0050,D01668293,464,57540
0050,D01668294,291,62460
0050,D01668298,281,62940
0050,D0166830,77,22860
0050,D01668303,900,58500
0050,D01668304,549,63420
0050,D01668305,728,58980
0050,D01668306,435,63900
0050,D01668307,495,59400
0050,D01668312,446,64380
0050,D01668313,78,59880
0050,D01668314,387,64860
0050,D01668318,458,65340
0050,D01668320,398,65820
0050,D01668321,866,60780
0050,D01668322,327,66300
0050,D01668323,511,61260
0050,D01668325,-23,61740
