route_id,trip_id,delay,trip_start
0050,D01668298,-99,62940
0050,D01668304,-28,63420
0050,D01668306,-18,63900
0050,D01668312,343,64380
0050,D01668314,47,64860
0050,D01668318,65,65340
0050,D01668320,127,65820
0050,D01668322,7,66300
0050,D01668328,-54,66780
0050,D01668332,-5,67320
0050,D01668333,-74,63060
0050,D01668334,-62,67860
0050,D01668336,9,68400
0050,D01668337,-23,63540
0050,D01668338,-49,68940
0050,D01668339,47,64020
0050,D01668341,51,64440
0050,D01668343,123,64860
0050,D01668346,314,69540
0050,D01668347,727,65340
0050,D01668348,296,70140
0050,D01668349,422,65820
0050,D01668350,121,70740
0050,D01668351,15,66300
0050,D01668352,80,71340
0050,D01668353,-48,66840
0050,D01668355,66,67380
0050,D01668358,32,71940
0050,D01668359,241,67920
0050,D01668365,1,68520
0050,D01668366,40,73140
0050,D01668369,122,69120
0050,D01668372,192,73740
0050,D01668375,23,70320
0050,D01668376,14,74400
0050,D01668377,146,70920
0050,D01668388,74,75180
0050,D01668391,261,71520
0050,D01668396,31,76080
0050,D01668399,12,72240
0050,D01668403,-23,72840
0050,D01668404,77,76980
0050,D01668409,100,73440
0050,D01668410,33,77940
0050,D01668413,20,74040
0050,D01668415,17,74640
0050,D01668418,350,79080
0050,D01668419,-39,75240
0050,D01668423,17,76140
0050,D01668424,-7,80280
0050,D01668425,221,77040
0050,D01668426,310,81480
0050,D01668427,-22,77940
0050,D01668432,22,82680
0050,D01668435,-13,78840
0050,D01668439,-78,79860
0050,D01668443,-49,81060
0050,D01668445,-50,82260
0085,D0306050256,237,64500
0085,D0306050270,243,65040
0085,D0306050277,367,65880
0085,D0306050732,80,62700
0085,D0306050739,453,63240
0085,D0306050746,97,63600
0085,D0306051572,-6,64140
0085,D0306051600,-113,65400
0085,D0306051712,209,72300
0085,D0306051722,-50,68280
0085,D0306051726,213,72900
0085,D0306051736,18,68700
0085,D0306051757,-40,69180
0085,D0306051764,-162,69600
0085,D0306051789,72,74100
0085,D0306051869,-4,70080
0085,D0306051873,-169,74700
0085,D0306051876,27,70680
0085,D0306051880,55,75300
0085,D0306051883,-32,71280
0085,D0306051887,191,75900
0085,D0306052044,12,74220
0085,D0306052048,177,80340
0085,D0306052051,-7,74820
0085,D0306052072,80,76020
0085,D0306052149,93,76620
0085,D0306052156,17,77220
0085,D0306052160,13,81540
0085,D0306052170,6,77820
0085,D0306052184,51,78480
0085,D0306052195,14,82740
0085,D0306052198,152,79680
0085,D0306052209,-95,83940
0085,D0306052226,11,80880
0085,D0306052240,135,82080
0085,D0306053600,12,71880
0085,D0306053705,149,73080
0085,D0306053709,415,79140
0085,D0306053726,257,73680
0085,D0306054412,635,62040
0085,D0306054416,304,66780
0085,D0306054419,37,62940
0085,D0306054423,186,67680
0085,D0306054447,44,63360
0085,D0306054451,14,68100
0085,D0306054454,-20,63780
0085,D0306054458,-13,68580
0085,D0306054468,665,64200
0085,D0306054472,198,69000
0085,D0306054475,307,64680
0085,D0306054479,-53,69480
0085,D0306054482,305,65040
0085,D0306054496,-1,65580
0085,D0306054500,-165,69900
0085,D0306054503,-20,65940
0085,D0306054507,-44,70380
0085,D0306054510,-163,66480
0085,D0306054521,89,70800
0085,D0306054538,-45,66840
0085,D0306054542,150,71280
0085,D0306054545,-165,67380
0085,D0306054549,-212,71820
0085,D0306054552,7,67800
0085,D0306054563,-59,67200
