route_id,trip_id,delay,trip_start
0050,D0166810,162,19440
0050,D01668100,259,35340
0050,D01668101,-16,30960
0050,D01668104,108,35880
0050,D01668105,34,31380
0050,D01668106,484,36420
0050,D01668107,-140,31800
0050,D01668109,110,32280
0050,D0166811,-94,16260
0050,D01668112,148,37020
0050,D01668113,-9,32760
0050,D01668114,-24,37620
0050,D01668115,58,33240
0050,D01668117,122,33720
0050,D01668118,38,38220
0050,D01668119,176,34260
0050,D01668122,531,38820
0050,D01668125,199,34740
0050,D01668128,345,39420
0050,D01668129,78,35280
0050,D01668131,624,35820
0050,D01668136,50,40020
0050,D01668137,210,36360
0050,D0166814,364,20040
0050,D01668140,-52,40620
0050,D01668141,196,36840
0050,D01668142,244,41220
0050,D01668155,87,37380
0050,D01668158,441,41820
0050,D0166816,127,20640
0050,D01668161,520,37920
0050,D01668164,248,42420
0050,D01668166,186,42960
0050,D01668167,40,38520
0050,D01668168,89,43500
0050,D01668169,235,39120
0050,D0166817,215,17460
0050,D01668171,52,39720
0050,D01668172,31,44040
0050,D01668173,124,40320
0050,D01668176,467,44520
0050,D01668178,-39,45060
0050,D01668179,252,40920
0050,D01668180,267,45540
0050,D01668181,502,41520
0050,D01668182,111,46080
0050,D01668185,321,42120
0050,D01668186,185,46620
0050,D01668187,630,42720
0050,D01668190,-5,47160
0050,D01668194,-106,47640
0050,D01668195,146,43320
0050,D01668198,176,48120
0050,D016682,23,15540
0050,D0166820,196,21180
0050,D01668201,337,43920
0050,D01668202,12,48600
0050,D01668203,43,44460
0050,D01668206,193,49080
0050,D01668211,29,45000
0050,D01668212,32,49560
0050,D01668213,408,45540
0050,D01668214,37,50040
0050,D01668215,533,46020
0050,D01668216,27,50520
0050,D01668217,608,46560
0050,D01668218,145,51000
0050,D0166822,77,21600
0050,D01668220,391,51480
0050,D01668221,-51,47100
0050,D01668222,357,51960
0050,D01668223,185,47640
0050,D01668224,405,52380
0050,D01668225,19,48120
0050,D01668228,294,52860
0050,D01668229,137,48600
0050,D01668232,359,53340
0050,D01668233,192,49080
0050,D01668234,134,53820
0050,D01668235,-30,49560
0050,D01668236,5,54300
0050,D01668237,448,50040
0050,D01668238,191,54720
0050,D01668239,31,50520
0050,D0166824,312,22020
0050,D01668242,11,55140
0050,D01668243,289,51000
0050,D01668244,463,55560
0050,D01668248,458,55980
0050,D0166825,109,18480
0050,D01668251,42,51960
0050,D01668252,111,56940
0050,D01668254,-79,57360
0050,D01668255,297,52440
0050,D01668259,106,52920
0050,D01668261,308,53400
0050,D01668262,358,58260
0050,D01668268,110,58740
0050,D01668271,434,53880
0050,D01668273,12,54360
0050,D01668275,685,54780
0050,D01668276,654,59700
0050,D01668277,436,55260
0050,D01668278,306,60180
0050,D0166828,507,22440
0050,D01668282,301,60660
0050,D01668285,819,56160
0050,D01668286,178,61080
0050,D01668287,458,56580
0050,D01668290,-37,61560
0050,D01668291,289,57060
0050,D01668292,-36,61980
0050,D01668293,341,57540
0050,D01668294,212,62460
0050,D01668295,647,58020
0050,D01668298,462,62940
0050,D01668303,300,58500
0050,D01668304,210,63420
0050,D01668305,469,58980
0050,D01668306,474,63900
0050,D01668312,294,64380
0050,D01668314,346,64860
0050,D01668318,341,65340
0050,D01668321,620,60780
0050,D01668322,130,66300
0050,D01668323,443,61260
0050,D01668325,870,61740
0050,D01668328,860,66780
0050,D01668329,746,62160
0050,D0166833,118,19380
0050,D01668331,515,62640
0050,D01668332,542,67320
0050,D01668333,637,63060
0050,D01668334,58,67860
0050,D01668336,80,68400
0050,D01668337,219,63540
0050,D01668338,-37,68940
0050,D01668339,708,64020
0050,D0166834,337,23280
0050,D01668341,475,64440
0050,D01668343,110,64860
0050,D01668346,5,69540
0050,D01668347,285,65340
0050,D01668348,284,70140
0050,D01668349,-4,65820
0050,D01668350,-74,70740
0050,D01668351,130,66300
0050,D01668352,168,71340
0050,D01668353,4,66840
0050,D01668355,3,67380
0050,D01668358,223,71940
0050,D01668359,437,67920
0050,D01668364,-60,72540
0050,D01668365,85,68520
0050,D01668366,69,73140
0050,D01668369,24,69120
0050,D01668372,25,73740
0050,D01668373,25,69720
0050,D01668375,110,70320
0050,D01668377,232,70920
0050,D0166838,150,23640
0050,D01668388,34,75180
0050,D0166839,236,20160
0050,D01668391,184,71520
0050,D01668396,101,76080
0050,D016684,152,16740
0050,D0166840,227,24000
0050,D01668403,-102,72840
0050,D01668404,93,76980
0050,D01668409,322,73440
0050,D01668410,231,77940
0050,D01668413,263,74040
0050,D01668415,31,74640
0050,D01668418,75,79080
0050,D01668419,12,75240
0050,D0166842,347,24360
0050,D01668423,165,76140
0050,D01668424,73,80280
0050,D01668425,38,77040
0050,D01668426,27,81480
0050,D01668427,54,77940
0050,D0166843,70,20760
0050,D01668432,-5,82680
0050,D01668435,-40,78840
0050,D01668439,-157,79860
0050,D0166844,290,24720
0050,D01668443,34,81060
0050,D01668444,73,85080
0050,D01668445,48,82260
0050,D01668447,-50,83460
0050,D01668459,-102,84660
0050,D0166846,406,25080
0050,D01668461,-57,85860
0050,D0166848,534,25440
0050,D0166849,134,21300
0050,D0166850,405,25800
0050,D0166853,374,21780
0050,D0166854,358,26160
0050,D0166855,199,22200
0050,D0166856,292,26520
0050,D0166857,140,22620
0050,D0166858,293,26880
0050,D0166859,215,23100
0050,D016686,28,17760
0050,D0166860,252,27360
0050,D0166861,336,23460
0050,D0166862,11,27840
0050,D0166863,161,23940
0050,D0166864,666,28320
0050,D0166867,-19,24300
0050,D0166868,191,28800
0050,D0166869,99,24720
0050,D0166870,374,29280
0050,D0166872,4,29760
0050,D0166873,48,25080
0050,D0166875,-1,25440
0050,D0166876,195,30240
0050,D0166877,50,25920
0050,D0166878,-45,30720
0050,D0166879,-65,26460
0050,D016688,165,18660
0050,D0166880,345,31200
0050,D0166881,-11,26940
0050,D0166882,151,31680
0050,D0166883,9,27420
0050,D0166886,642,32160
0050,D0166889,-51,28320
0050,D0166890,-8,33180
0050,D0166891,135,28800
0050,D0166892,-9,33720
0050,D0166893,-54,29160
0050,D0166895,-31,29640
0050,D0166896,-123,34260
0050,D0166897,500,30000
0050,D0166898,137,34800
0050,D0166899,213,30480
0078,C755691,-4,13980
0085,D0306017637,64,20700
0085,D0306017654,-16,17280
0085,D0306017657,132,21720
0085,D0306017664,-88,18480
0085,D0306017667,-102,22680
0085,D0306017677,217,23100
0085,D0306017679,-25,19680
0085,D0306017692,278,23640
0085,D0306017696,74,21420
0085,D0306017697,387,24540
0085,D0306017712,-14,24900
0085,D0306017714,15,20940
0085,D0306017717,89,25380
0085,D0306017734,76,21540
0085,D0306017737,119,25800
0085,D0306017739,-42,22140
0085,D0306017742,-4,26340
0085,D0306017744,-44,22560
0085,D0306017747,-14,26700
0085,D0306017867,159,24000
0085,D0306018047,6,19680
0085,D0306018144,28,22980
0085,D0306018147,252,27240
0085,D0306018149,152,23820
0085,D0306018152,13,28140
0085,D0306018219,-10,25020
0085,D0306018222,514,29580
0085,D0306018224,237,25860
0085,D0306018227,24,30660
0085,D0306018232,343,31140
0085,D0306018234,12,26760
0085,D0306018237,149,31620
0085,D0306018239,435,27180
0085,D0306018242,289,32100
0085,D0306018244,437,27660
0085,D0306018247,216,32580
0085,D0306018249,201,28140
0085,D0306018252,605,33180
0085,D0306018254,22,28620
0085,D0306018257,545,33780
0085,D0306018259,212,29160
0085,D0306018262,-4,34380
0085,D0306018264,19,29640
0085,D0306018269,151,30120
0085,D0306018272,-68,34980
0085,D0306018274,523,30660
0085,D0306018282,140,35580
0085,D0306018284,96,31200
0085,D0306018287,-163,36180
0085,D0306018289,517,31680
0085,D0306018297,-35,36780
0085,D0306018299,32,32280
0085,D0306018302,-39,37380
0085,D0306018304,-30,32880
0085,D0306018312,33,37980
0085,D0306018444,109,24660
0085,D0306018447,263,29040
0085,D0306018469,-140,33480
0085,D0306018479,13,34680
0085,D0306018524,-44,35280
0085,D0306018527,49,39780
0085,D0306018564,86,35880
0085,D0306018574,-155,36480
0085,D0306018577,2,41580
0085,D0306018579,-31,37080
0085,D0306018587,207,42180
0085,D0306018609,-81,37680
0085,D0306018612,11,42780
0085,D0306018614,34,38280
0085,D0306018629,90,38880
0085,D0306018634,-70,39480
0085,D0306018637,699,43980
0085,D0306018644,60,40080
0085,D0306018647,222,45180
0085,D0306018659,13,41280
0085,D0306018662,123,46380
0085,D0306018664,16,41880
0085,D0306018667,124,46980
0085,D0306019424,95,46080
0085,D0306019427,35,50580
0085,D0306019494,218,51720
0085,D0306019497,408,56400
