trip_id,bin_code,pred,actual,error,day,abs_error
D00388148,11,102.00543212890625,107.0,-4.99456787109375,2,4.99456787109375
D00388152,13,55.08653259277344,88.0,-32.91346740722656,2,32.91346740722656
D003881521,14,60.51569366455078,-1.0,61.51569366455078,2,61.51569366455078
D00388169,12,78.55168151855469,244.0,-165.4483184814453,2,165.4483184814453
D0038819,9,33.04429244995117,15.0,18.044292449951172,2,18.044292449951172
D00388208,14,57.98787307739258,-19.0,76.98787307739258,2,76.98787307739258
D00388222,12,107.19200134277344,23.0,84.19200134277344,2,84.19200134277344
D00388267,12,86.11900329589844,141.0,-54.88099670410156,2,54.88099670410156
D00388281,13,106.03703308105469,14.0,92.03703308105469,2,92.03703308105469
D00388285,14,61.5890998840332,4.0,57.5890998840332,2,57.5890998840332
D00388309,13,109.11965942382812,-77.99999237060547,187.1196517944336,2,187.1196517944336
D00388313,15,15.55263900756836,82.0,-66.44736099243164,2,66.44736099243164
D0038833,9,35.39252853393555,137.0,-101.60747146606445,2,101.60747146606445
D0038838999,13,58.13788986206055,224.0,-165.86211013793945,2,165.86211013793945
D0038847,10,32.29506301879883,29.0,3.295063018798828,2,3.295063018798828
D0038847998,47,9.816997528076172,-224.0,233.81699752807617,2,233.81699752807617
D003885,8,28.194904327392578,-33.0,61.19490432739258,2,61.19490432739258
D0038853840,9,26.022884368896484,130.0,-103.97711563110352,2,103.97711563110352
D0038853844,11,50.64869689941406,158.0,-107.35130310058594,2,107.35130310058594
D0038859703,15,15.650585174560547,17.000003814697266,-1.3494186401367188,2,1.3494186401367188
D00388607,14,50.06736755371094,-9.0,59.06736755371094,2,59.06736755371094
D00388618,16,40.487823486328125,-77.99999237060547,118.4878158569336,2,118.4878158569336
D00388628,14,52.80956268310547,-3.0,55.80956268310547,2,55.80956268310547
D00388635,15,30.252735137939453,5.000003814697266,25.252731323242188,2,25.252731323242188
D00388656,15,30.20299530029297,2.0,28.20299530029297,2,28.20299530029297
D0038875,11,56.33717346191406,62.0,-5.6628265380859375,2,5.6628265380859375
D0038878,10,52.901763916015625,155.0,-102.09823608398438,2,102.09823608398438
D0038896,12,101.92617797851562,141.0,-39.073822021484375,2,39.073822021484375
C9452612852,17,25.8221435546875,96.0,-70.1778564453125,2,70.1778564453125
C925052011,10,0.43289947509765625,15.0,-14.567100524902344,2,14.567100524902344
C925052012,10,44.43854522705078,194.0,-149.56145477294922,2,149.56145477294922
C925052019,10,1.1786346435546875,7.0,-5.8213653564453125,2,5.8213653564453125
C925052020,11,89.5709228515625,95.0,-5.4290771484375,2,5.4290771484375
C925052027,11,38.50035858154297,35.0,3.5003585815429688,2,3.5003585815429688
C925052028,11,94.51683807373047,97.0,-2.4831619262695312,2,2.4831619262695312
C9250521,9,1.14703369140625,-1.0,2.14703369140625,2,2.14703369140625
C9250522,10,42.183074951171875,-54.0,96.18307495117188,2,96.18307495117188
C925052237,9,40.97660827636719,-12.0,52.97660827636719,2,52.97660827636719
C925052239,9,42.231903076171875,111.0,-68.76809692382812,2,68.76809692382812
C925053071,11,40.04047393798828,94.0,-53.95952606201172,2,53.95952606201172
C925053072,12,132.51629638671875,231.0,-98.48370361328125,2,98.48370361328125
C925053531,12,30.946426391601562,107.0,-76.05357360839844,2,76.05357360839844
C925053532,12,137.49636840820312,120.0,17.496368408203125,2,17.496368408203125
C925053556,12,33.75970458984375,58.0,-24.24029541015625,2,24.24029541015625
C925053557,13,166.47573852539062,202.0,-35.524261474609375,2,35.524261474609375
C925053721,13,28.28463363647461,66.0,-37.71536636352539,2,37.71536636352539
C925053722,13,170.9197998046875,83.0,87.9197998046875,2,87.9197998046875
C925053731,13,31.017017364501953,-38.00000762939453,69.01702499389648,2,69.01702499389648
C925053732,14,-2.4988250732421875,-103.99999237060547,101.50116729736328,2,101.50116729736328
C925053741,14,21.94452667236328,-31.0,52.94452667236328,2,52.94452667236328
C925053742,14,-1.7485427856445312,-145.0,143.25145721435547,2,143.25145721435547
C925053751,14,22.190200805664062,-77.99999237060547,100.19019317626953,2,100.19019317626953
C925053752,15,10.346710205078125,-257.0,267.3467102050781,2,267.3467102050781
C925053761,15,23.80411148071289,-10.0,33.80411148071289,2,33.80411148071289
C925053762,15,9.995128631591797,-115.99999237060547,125.99512100219727,2,125.99512100219727
C925053771,15,23.411209106445312,5.000003814697266,18.411205291748047,2,18.411205291748047
C925053772,16,-4.2105712890625,-105.99999237060547,101.78942108154297,2,101.78942108154297
C925053781,16,23.895912170410156,3.0,20.895912170410156,2,20.895912170410156
C925053782,16,-4.016975402832031,-35.0,30.98302459716797,2,30.98302459716797
C925053786,16,23.385868072509766,-40.0,63.385868072509766,2,63.385868072509766
D0172510,10,68.49231719970703,81.0,-12.507682800292969,2,12.507682800292969
D0172511,10,15.046539306640625,-32.0,47.046539306640625,2,47.046539306640625
D0172519,11,64.36837768554688,200.0,-135.63162231445312,2,135.63162231445312
D017252,8,0.35132598876953125,34.0,-33.64867401123047,2,33.64867401123047
D0172520,11,36.69426345825195,223.0,-186.30573654174805,2,186.30573654174805
D0172522,11,67.65686798095703,-13.0,80.65686798095703,2,80.65686798095703
D0172523,12,-6.550933837890625,-5.0,-1.550933837890625,2,1.550933837890625
D0172525,12,52.211036682128906,62.0,-9.788963317871094,2,9.788963317871094
D0172526,12,-5.547760009765625,-2.0,-3.547760009765625,2,3.547760009765625
D0172529,13,14.026908874511719,9.0,5.026908874511719,2,5.026908874511719
D0172531,13,113.9079360961914,201.0,-87.0920639038086,2,87.0920639038086
D0172532,13,14.293594360351562,31.0,-16.706405639648438,2,16.706405639648438
D0172534,13,113.65507507324219,34.0,79.65507507324219,2,79.65507507324219
D0172535,14,10.052120208740234,-16.0,26.052120208740234,2,26.052120208740234
D0172537,14,30.734764099121094,-30.0,60.734764099121094,2,60.734764099121094
D0172538,14,10.45614242553711,-67.99999237060547,78.45613479614258,2,78.45613479614258
D017254,9,43.771522521972656,96.0,-52.228477478027344,2,52.228477478027344
D0172540,14,30.117191314697266,181.0,-150.88280868530273,2,150.88280868530273
D0172541,15,13.898365020751953,-5.0,18.898365020751953,2,18.898365020751953
D0172543,15,74.70053100585938,-11.0,85.70053100585938,2,85.70053100585938
D0172544,16,-3.1591262817382812,-44.0,40.84087371826172,2,40.84087371826172
D0172546,15,73.96448516845703,8.0,65.96448516845703,2,65.96448516845703
D0172547,16,-2.974365234375,-42.0,39.025634765625,2,39.025634765625
D0172549,16,35.850223541259766,-33.0,68.85022354125977,2,68.85022354125977
D017255,9,3.5085372924804688,-15.0,18.50853729248047,2,18.50853729248047
D0172550,17,0.767974853515625,-215.0,215.76797485351562,2,215.76797485351562
D0172552,16,35.392295837402344,-87.99999237060547,123.39228820800781,2,123.39228820800781
D017258,10,8.917442321777344,7.0,1.9174423217773438,2,1.9174423217773438
D04460265,12,17.203350067138672,0.0,17.203350067138672,2,17.203350067138672
D044604850,13,31.869373321533203,15.0,16.869373321533203,2,16.869373321533203
D04460525,15,29.76828384399414,47.0,-17.23171615600586,2,17.23171615600586
D04460530,15,13.640251159667969,-2.0,15.640251159667969,2,15.640251159667969
D044606051,11,11.21536636352539,-15.0,26.21536636352539,2,26.21536636352539
D044606057,12,21.45602035522461,-20.0,41.45602035522461,2,41.45602035522461
D044606669,13,43.962684631347656,20.0,23.962684631347656,2,23.962684631347656
D044606675,14,38.15711212158203,29.0,9.157112121582031,2,9.157112121582031
D04460683,16,11.159957885742188,15.0,-3.8400421142578125,2,3.8400421142578125
D04460688,16,7.0185699462890625,12.0,-4.9814300537109375,2,4.9814300537109375
C6570410,12,27.628570556640625,-5.0,32.628570556640625,2,32.628570556640625
C6570411,12,101.77529907226562,60.0,41.775299072265625,2,41.775299072265625
C6570412,12,28.38077163696289,15.0,13.38077163696289,2,13.38077163696289
C6570413,12,106.35433959960938,-7.0,113.35433959960938,2,113.35433959960938
C6570414,13,41.155704498291016,149.0,-107.84429550170898,2,107.84429550170898
C6570415,13,48.39065933227539,82.0,-33.60934066772461,2,33.60934066772461
C6570416,13,41.38164520263672,33.0,8.381645202636719,2,8.381645202636719
C6570417,13,51.14216995239258,81.0,-29.857830047607422,2,29.857830047607422
C6570418,14,52.288787841796875,42.0,10.288787841796875,2,10.288787841796875
C657042,10,16.913330078125,18.0,-1.086669921875,2,1.086669921875
C657043,10,38.3201904296875,21.0,17.3201904296875,2,17.3201904296875
C65704323,14,66.24248504638672,153.0,-86.75751495361328,2,86.75751495361328
C65704324,15,47.143714904785156,5.000003814697266,42.14371109008789,2,42.14371109008789
C65704329,14,64.67086029052734,47.0,17.670860290527344,2,17.670860290527344
C65704330,15,46.042327880859375,125.0,-78.95767211914062,2,78.95767211914062
C65704331,15,89.42756652832031,63.0,26.427566528320312,2,26.427566528320312
C65704332,15,45.00004959106445,190.0,-144.99995040893555,2,144.99995040893555
C65704333,15,86.92149353027344,4.0,82.92149353027344,2,82.92149353027344
C65704334,16,62.81180953979492,26.0,36.81180953979492,2,36.81180953979492
C65704335,15,85.05345153808594,83.0,2.0534515380859375,2,2.0534515380859375
C65704336,16,61.5252571105957,37.0,24.525257110595703,2,24.525257110595703
C65704339,16,75.81542205810547,22.0,53.81542205810547,2,53.81542205810547
C657044,10,17.700294494628906,-30.0,47.700294494628906,2,47.700294494628906
C657045,10,40.38701629638672,19.0,21.38701629638672,2,21.38701629638672
C657046,11,19.55191421508789,-26.99999237060547,46.55190658569336,2,46.55190658569336
C657048,12,26.679962158203125,0.0,26.679962158203125,2,26.679962158203125
C6570483,13,53.25871276855469,-42.0,95.25871276855469,2,95.25871276855469
C6570484,14,51.73424530029297,165.0,-113.26575469970703,2,113.26575469970703
C657049,11,35.01775360107422,165.0,-129.98224639892578,2,129.98224639892578
C846782,8,2.0083999633789062,-18.0,20.008399963378906,2,20.008399963378906
C846784,9,-11.625022888183594,-9.0,-2.6250228881835938,2,2.6250228881835938
C84678648,10,-2.4100418090820312,20.0,-22.41004180908203,2,22.41004180908203
C84678649,9,20.26982879638672,-21.0,41.26982879638672,2,41.26982879638672
C84678650,10,-1.2554931640625,7.0,-8.2554931640625,2,8.2554931640625
C84678651,10,28.706653594970703,-39.0,67.7066535949707,2,67.7066535949707
C84678652,11,6.99981689453125,-32.0,38.99981689453125,2,38.99981689453125
C84678653,10,30.605812072753906,29.999996185302734,0.6058158874511719,2,0.6058158874511719
C84678654,11,7.965198516845703,-19.0,26.965198516845703,2,26.965198516845703
C84678660,12,-3.560882568359375,-1.0,-2.560882568359375,2,2.560882568359375
C84678661,11,53.030635833740234,138.0,-84.96936416625977,2,84.96936416625977
C84678662,12,-2.959991455078125,7.0,-9.959991455078125,2,9.959991455078125
C84678664,12,-2.3599929809570312,8.0,-10.359992980957031,2,10.359992980957031
C84678667,12,33.261322021484375,62.0,-28.738677978515625,2,28.738677978515625
C84678668,13,1.268585205078125,7.0,-5.731414794921875,2,5.731414794921875
C84678669,12,34.46537399291992,-4.0,38.46537399291992,2,38.46537399291992
C84678670,13,2.4936752319335938,22.0,-19.506324768066406,2,19.506324768066406
C84678671,13,49.479496002197266,-65.99999237060547,115.47948837280273,2,115.47948837280273
C84678672,14,2.071746826171875,23.0,-20.928253173828125,2,20.928253173828125
C84678673,13,51.305152893066406,20.0,31.305152893066406,2,31.305152893066406
C84678674,14,2.6433486938476562,-16.0,18.643348693847656,2,18.643348693847656
C84678675,13,51.145111083984375,31.0,20.145111083984375,2,20.145111083984375
C84678676,14,3.12457275390625,-20.0,23.12457275390625,2,23.12457275390625
C84678677,14,72.37342834472656,100.0,-27.626571655273438,2,27.626571655273438
C84678678,15,3.0433502197265625,6.0,-2.9566497802734375,2,2.9566497802734375
C84678679,14,70.31697082519531,39.0,31.316970825195312,2,31.316970825195312
C84678680,15,3.4798202514648438,-125.99999237060547,129.4798126220703,2,129.4798126220703
C84678681,14,69.06727600097656,42.0,27.067276000976562,2,27.067276000976562
C84678682,15,3.882843017578125,5.000003814697266,-1.1171607971191406,2,1.1171607971191406
C84678683,15,66.07024383544922,121.0,-54.92975616455078,2,54.92975616455078
C84678684,16,11.308059692382812,-38.00000762939453,49.308067321777344,2,49.308067321777344
C84678685,15,65.20571899414062,132.0,-66.79428100585938,2,66.79428100585938
C84678686,16,11.786331176757812,13.0,-1.2136688232421875,2,1.2136688232421875
C84678687,15,64.37542724609375,71.0,-6.62457275390625,2,6.62457275390625
C84678688,16,12.322303771972656,-22.0,34.322303771972656,2,34.322303771972656
C84678689,16,78.11627197265625,25.0,53.11627197265625,2,53.11627197265625
C84678691,16,77.54173278808594,27.0,50.54173278808594,2,50.54173278808594
C84678892,11,55.10202407836914,-9.0,64.10202407836914,2,64.10202407836914
C84678897,13,1.8851165771484375,17.000003814697266,-15.114887237548828,2,15.114887237548828
D04432135,12,158.923828125,255.0,-96.076171875,2,96.076171875
D04432137,13,92.52484893798828,-36.0,128.52484893798828,2,128.52484893798828
D04432143,13,140.77627563476562,26.0,114.77627563476562,2,114.77627563476562
D04432145,14,36.80119705200195,111.0,-74.19880294799805,2,74.19880294799805
D04432151,13,143.4068603515625,38.0,105.4068603515625,2,105.4068603515625
D04432153,15,53.12431335449219,-60.99999237060547,114.12430572509766,2,114.12430572509766
D04432159,14,74.99620056152344,-30.0,104.99620056152344,2,104.99620056152344
D04432161,15,51.82976531982422,-167.0,218.82976531982422,2,218.82976531982422
D04432167,14,71.12028503417969,298.0,-226.8797149658203,2,226.8797149658203
D04432169,16,119.98880004882812,33.0,86.98880004882812,2,86.98880004882812
D04432175,15,82.65386199951172,252.0,-169.34613800048828,2,169.34613800048828
D04432183,16,147.57669067382812,148.0,-0.423309326171875,2,0.423309326171875
D044322,8,31.57080078125,-74.99999237060547,106.57079315185547,2,106.57079315185547
D044323,9,-13.490913391113281,-11.0,-2.4909133911132812,2,2.4909133911132812
D0443230,9,20.410568237304688,-67.99999237060547,88.41056060791016,2,88.41056060791016
D0443231,10,18.42078399658203,24.0,-5.579216003417969,2,5.579216003417969
D0443234,10,34.60952377319336,-45.0,79.60952377319336,2,79.60952377319336
D0443235,10,19.140457153320312,-25.00000762939453,44.140464782714844,2,44.140464782714844
D0443237,9,39.42817687988281,-25.00000762939453,64.42818450927734,2,64.42818450927734
D0443239,11,1.6724700927734375,-24.0,25.672470092773438,2,25.672470092773438
D0443245,10,49.498165130615234,-22.0,71.49816513061523,2,71.49816513061523
D0443247,11,2.4433822631835938,-9.0,11.443382263183594,2,11.443382263183594
D044326870,47,24.040817260742188,281.0,-256.9591827392578,2,256.9591827392578
D0443280,11,69.8502426147461,-50.0,119.8502426147461,2,119.8502426147461
D0443282,12,36.999691009521484,-158.0,194.99969100952148,2,194.99969100952148
D0443285,12,31.05099868774414,-32.0,63.05099868774414,2,63.05099868774414
D0443286,12,34.9713249206543,3.0,31.971324920654297,2,31.971324920654297
D0443292,12,153.32742309570312,249.0,-95.67257690429688,2,95.67257690429688
D0443294,13,91.04277801513672,28.0,63.04277801513672,2,63.04277801513672
D0443212,10,49.99341583251953,28.0,21.99341583251953,2,21.99341583251953
D04432139,12,207.63479614257812,203.0,4.634796142578125,2,4.634796142578125
D04432142,14,78.26444244384766,29.0,49.264442443847656,2,49.264442443847656
D04432147,13,155.9588165283203,18.0,137.9588165283203,2,137.9588165283203
D04432150,14,74.1246566772461,-4.0,78.1246566772461,2,78.1246566772461
D04432155,14,158.82818603515625,154.0,4.82818603515625,2,4.82818603515625
D04432158,15,60.85009002685547,71.0,-10.149909973144531,2,10.149909973144531
D04432163,14,158.49462890625,36.0,122.49462890625,2,122.49462890625
D04432166,15,59.83890914916992,20.0,39.83890914916992,2,39.83890914916992
D04432174,16,69.22344207763672,-206.0,275.2234420776367,2,275.2234420776367
D04432179,15,94.41552734375,21.0,73.41552734375,2,73.41552734375
D0443228,9,36.090702056884766,76.0,-39.909297943115234,2,39.909297943115234
D0443244,11,14.776893615722656,-90.9999771118164,105.77687072753906,2,105.77687072753906
D0443275,11,16.419357299804688,55.0,-38.58064270019531,2,38.58064270019531
D0443276,11,122.99287414550781,158.0,-35.00712585449219,2,35.00712585449219
D0443279,12,105.27053833007812,76.0,29.270538330078125,2,29.270538330078125
D044328,10,47.14136505126953,12.0,35.14136505126953,2,35.14136505126953
D044329,9,129.45968627929688,188.0,-58.540313720703125,2,58.540313720703125
D0443291,13,89.5867691040039,-40.0,129.5867691040039,2,129.5867691040039
D0443296,12,203.2186279296875,227.0,-23.7813720703125,2,23.7813720703125
D0443299,13,92.26058959960938,38.0,54.260589599609375,2,54.260589599609375
C9250610,13,134.73480224609375,19.0,115.73480224609375,2,115.73480224609375
C9250611,13,-13.735359191894531,-102.00000762939453,88.2646484375,2,88.2646484375
C9250612,13,136.56472778320312,270.0,-133.43527221679688,2,133.43527221679688
C9250613,13,-12.525527954101562,-4.0,-8.525527954101562,2,8.525527954101562
C9250614,14,104.01029968261719,114.0,-9.989700317382812,2,9.989700317382812
C9250615,14,2.224822998046875,-16.0,18.224822998046875,2,18.224822998046875
C9250616,15,130.4951934814453,63.0,67.49519348144531,2,67.49519348144531
C9250617,15,-25.8116455078125,1.0,-26.8116455078125,2,26.8116455078125
C9250618,15,128.2487335205078,114.0,14.248733520507812,2,14.248733520507812
C9250619,15,-24.929237365722656,-56.0,31.070762634277344,2,31.070762634277344
C9250621,16,-4.1102142333984375,18.0,-22.110214233398438,2,22.110214233398438
C925065,11,-26.516273498535156,-23.0,-3.5162734985351562,2,3.5162734985351562
C925066,11,22.907459259033203,99.0,-76.0925407409668,2,76.0925407409668
C925067,11,-24.910179138183594,-92.99999237060547,68.08981323242188,2,68.08981323242188
C925068,12,76.81167602539062,-5.0,81.81167602539062,2,81.81167602539062
C925069,12,-11.308181762695312,-5.0,-6.3081817626953125,2,6.3081817626953125
D0410240,10,123.71434783935547,187.0,-63.28565216064453,2,63.28565216064453
D0410241,10,126.92576599121094,146.0,-19.074234008789062,2,19.074234008789062
D0410242,11,87.32557678222656,101.0,-13.674423217773438,2,13.674423217773438
D0410243,11,89.84756469726562,105.0,-15.152435302734375,2,15.152435302734375
D0410244,12,26.538646697998047,1.0,25.538646697998047,2,25.538646697998047
D0410260,9,18.875286102294922,179.0,-160.12471389770508,2,160.12471389770508
D0410261,9,19.876590728759766,1.0,18.876590728759766,2,18.876590728759766
D0410262,10,21.718921661376953,19.0,2.718921661376953,2,2.718921661376953
D0410263,11,33.95827102661133,40.0,-6.041728973388672,2,6.041728973388672
D0410264,11,36.418190002441406,47.0,-10.581809997558594,2,10.581809997558594
D0410266,12,33.105533599853516,62.0,-28.894466400146484,2,28.894466400146484
D0410268,12,36.71226119995117,-13.0,49.71226119995117,2,49.71226119995117
D041027826,13,40.21704864501953,20.0,20.21704864501953,2,20.21704864501953
D041027966,13,59.419044494628906,133.0,-73.5809555053711,2,73.5809555053711
D041027967,13,42.68132019042969,15.0,27.681320190429688,2,27.681320190429688
D041027974,13,59.02876281738281,27.0,32.02876281738281,2,32.02876281738281
D041027975,14,12.681617736816406,-26.99999237060547,39.681610107421875,2,39.681610107421875
D041027986,14,22.885974884033203,92.0,-69.1140251159668,2,69.1140251159668
D041027987,14,13.683879852294922,-12.0,25.683879852294922,2,25.683879852294922
D041027994,14,21.750492095947266,113.0,-91.24950790405273,2,91.24950790405273
D041027995,15,23.344100952148438,-22.0,45.34410095214844,2,45.34410095214844
D041028006,15,58.985137939453125,123.0,-64.01486206054688,2,64.01486206054688
D041028007,15,24.46316909790039,4.0,20.46316909790039,2,20.46316909790039
D041028014,15,57.9856071472168,128.0,-70.0143928527832,2,70.0143928527832
D041028015,16,28.792552947998047,-1.0,29.792552947998047,2,29.792552947998047
D041028022,16,55.41117477416992,127.0,-71.58882522583008,2,71.58882522583008
D041028023,16,29.613285064697266,-36.0,65.61328506469727,2,65.61328506469727
D041028030,16,54.41753387451172,78.0,-23.58246612548828,2,23.58246612548828
D0410248,10,23.159530639648438,-55.0,78.15953063964844,2,78.15953063964844
D0410249,11,15.749595642089844,39.0,-23.250404357910156,2,23.250404357910156
D0410250,11,16.34857177734375,29.999996185302734,-13.651424407958984,2,13.651424407958984
D0410251,12,21.088035583496094,172.0,-150.9119644165039,2,150.9119644165039
D0410252,12,21.925678253173828,2.0,19.925678253173828,2,19.925678253173828
D0410254,9,69.38196563720703,-1.0,70.38196563720703,2,70.38196563720703
D0410255,10,36.731021881103516,-50.99999237060547,87.73101425170898,2,87.73101425170898
D0410257,10,33.921958923339844,29.0,4.921958923339844,2,4.921958923339844
D0410258,11,66.83004760742188,99.0,-32.169952392578125,2,32.169952392578125
D0410265,11,69.54743194580078,-23.0,92.54743194580078,2,92.54743194580078
D0410267,12,99.29417419433594,233.0,-133.70582580566406,2,133.70582580566406
D0410269,12,104.74304962158203,75.0,29.74304962158203,2,29.74304962158203
D041027962,13,49.470428466796875,124.0,-74.52957153320312,2,74.52957153320312
D041027965,13,75.88650512695312,269.0,-193.11349487304688,2,193.11349487304688
D041027973,13,78.75605010986328,33.0,45.75605010986328,2,45.75605010986328
D041027990,14,16.41424560546875,-21.0,37.41424560546875,2,37.41424560546875
D041027993,14,27.355350494384766,45.0,-17.644649505615234,2,17.644649505615234
D041027998,14,16.111648559570312,44.0,-27.888351440429688,2,27.888351440429688
D041028001,15,54.88798522949219,69.0,-14.112014770507812,2,14.112014770507812
D041028018,15,31.583629608154297,3.0,28.583629608154297,2,28.583629608154297
D041028021,16,46.22195816040039,-50.0,96.22195816040039,2,96.22195816040039
D041028026,16,33.42793655395508,20.0,13.427936553955078,2,13.427936553955078
C9821910,9,47.392913818359375,184.0,-136.60708618164062,2,136.60708618164062
C9821911,10,55.987239837646484,206.0,-150.01276016235352,2,150.01276016235352
C9821914,11,89.28471374511719,223.0,-133.7152862548828,2,133.7152862548828
C9821916,10,109.6497573852539,151.0,-41.350242614746094,2,41.350242614746094
C9821917,11,90.07720947265625,51.0,39.07720947265625,2,39.07720947265625
C9821919,11,73.71206665039062,37.0,36.712066650390625,2,36.712066650390625
C982192,9,35.21591567993164,58.0,-22.78408432006836,2,22.78408432006836
C9821920,11,95.87569427490234,243.0,-147.12430572509766,2,147.12430572509766
C9821922,11,78.29474639892578,350.0,-271.7052536010742,2,271.7052536010742
C9821923,12,89.46458435058594,495.0,-405.53541564941406,2,405.53541564941406
C9821926,12,94.22622680664062,136.0,-41.773773193359375,2,41.773773193359375
C9821928,12,52.37945556640625,62.0,-9.62054443359375,2,9.62054443359375
C9821929,13,77.00153350830078,29.0,48.00153350830078,2,48.00153350830078
C9821934,12,57.93295669555664,12.0,45.93295669555664,2,45.93295669555664
C9821935,13,81.83683776855469,-33.0,114.83683776855469,2,114.83683776855469
C9821937,12,62.46599197387695,135.0,-72.53400802612305,2,72.53400802612305
C9821938,13,84.17389678955078,-16.0,100.17389678955078,2,100.17389678955078
C9821943,13,114.12081909179688,-33.0,147.12081909179688,2,147.12081909179688
C9821944,14,25.097835540771484,293.0,-267.9021644592285,2,267.9021644592285
C9821946,13,116.641845703125,323.0,-206.358154296875,2,206.358154296875
C9821947,14,25.881893157958984,371.0,-345.118106842041,2,345.118106842041
C9821949,14,167.51425170898438,222.0,-54.485748291015625,2,54.485748291015625
C982195,9,36.78094482421875,78.0,-41.21905517578125,2,41.21905517578125
C9821950,15,140.89805603027344,9.0,131.89805603027344,2,131.89805603027344
C9821955,14,167.31320190429688,-188.0,355.3132019042969,2,355.3132019042969
C9821956,15,137.85134887695312,23.0,114.85134887695312,2,114.85134887695312
C9821958,14,166.05755615234375,-116.9999771118164,283.05753326416016,2,283.05753326416016
C9821959,16,28.789287567138672,34.0,-5.210712432861328,2,5.210712432861328
C9821961,15,66.33525848388672,74.0,-7.664741516113281,2,7.664741516113281
C9821964,15,64.2550048828125,138.0,-73.7449951171875,2,73.7449951171875
C9821973,16,50.85485076904297,-39.0,89.85485076904297,2,89.85485076904297
C982198,10,54.18748474121094,207.0,-152.81251525878906,2,152.81251525878906
D04067103,12,92.80784606933594,104.0,-11.192153930664062,2,11.192153930664062
D04067104,12,80.05647277832031,74.0,6.0564727783203125,2,6.0564727783203125
D04067115,12,96.35285949707031,4.0,92.35285949707031,2,92.35285949707031
D04067116,13,81.55818176269531,16.0,65.55818176269531,2,65.55818176269531
D04067127,13,55.73199462890625,-37.0,92.73199462890625,2,92.73199462890625
D04067128,14,58.77193069458008,23.0,35.77193069458008,2,35.77193069458008
D0406712908,11,140.28128051757812,116.0,24.281280517578125,2,24.281280517578125
D04067139,14,77.86782836914062,157.0,-79.13217163085938,2,79.13217163085938
D04067140,14,59.75634002685547,51.0,8.756340026855469,2,8.756340026855469
D0406715,9,49.72999954223633,2.0,47.72999954223633,2,47.72999954223633
D04067151,14,74.03240203857422,113.0,-38.96759796142578,2,38.96759796142578
D04067152,15,128.97146606445312,135.0,-6.028533935546875,2,6.028533935546875
D040673,8,47.75189208984375,100.0,-52.24810791015625,2,52.24810791015625
D0406743,10,7.103733062744141,-43.0,50.10373306274414,2,50.10373306274414
D0406744,10,73.9590072631836,213.0,-139.0409927368164,2,139.0409927368164
D040675523,15,70.2894515991211,65.0,5.289451599121094,2,5.289451599121094
D040675524,16,83.568115234375,84.0,-0.431884765625,2,0.431884765625
D040675865,16,65.20281982421875,89.0,-23.79718017578125,2,23.79718017578125
D0406763,10,99.50192260742188,8.0,91.50192260742188,2,91.50192260742188
D0406779,11,83.01229858398438,160.0,-76.98770141601562,2,76.98770141601562
D0406791,11,89.8353042602539,35.0,54.835304260253906,2,54.835304260253906
D0406792,12,74.36119079589844,51.0,23.361190795898438,2,23.361190795898438
C992701116,11,15.12109375,53.0,-37.87890625,2,37.87890625
C992701117,12,14.800926208496094,-8.0,22.800926208496094,2,22.800926208496094
C992701126,12,32.90705108642578,-10.0,42.90705108642578,2,42.90705108642578
C992701127,13,29.535018920898438,14.0,15.535018920898438,2,15.535018920898438
C992701141,13,18.53203582763672,-37.0,55.53203582763672,2,55.53203582763672
C992701142,13,33.13608932495117,25.0,8.136089324951172,2,8.136089324951172
C992701151,14,29.613834381103516,-40.0,69.61383438110352,2,69.61383438110352
C992701152,14,15.723243713378906,-23.0,38.723243713378906,2,38.723243713378906
C992701161,14,30.014278411865234,-11.0,41.014278411865234,2,41.014278411865234
C992701162,15,29.315486907958984,-13.0,42.315486907958984,2,42.315486907958984
C992701171,15,23.614032745361328,19.0,4.614032745361328,2,4.614032745361328
C992701172,16,15.264083862304688,26.0,-10.735916137695312,2,10.735916137695312
C992701186,17,27.974140167236328,-91.99999237060547,119.9741325378418,2,119.9741325378418
C9927017,11,0.7562637329101562,-74.99999237060547,75.75625610351562,2,75.75625610351562
C992707,10,-0.7141036987304688,-23.0,22.28589630126953,2,22.28589630126953
D0470710004,12,77.35759735107422,21.0,56.35759735107422,2,56.35759735107422
D0470710245,12,87.38140106201172,217.0,-129.61859893798828,2,129.61859893798828
D0470711,9,41.18756103515625,97.0,-55.81243896484375,2,55.81243896484375
D0470711545,12,82.93326568603516,28.0,54.933265686035156,2,54.933265686035156
D0470711559,13,44.846466064453125,-5.0,49.846466064453125,2,49.846466064453125
D0470711566,13,47.93428039550781,-124.99999237060547,172.93427276611328,2,172.93427276611328
D0470711587,13,50.509681701660156,-3.0,53.509681701660156,2,53.509681701660156
D0470711699,14,31.99785614013672,-5.0,36.99785614013672,2,36.99785614013672
D0470711706,14,32.613285064697266,-29.0,61.613285064697266,2,61.613285064697266
D0470711748,15,20.70372772216797,-270.0000305175781,290.7037582397461,2,290.7037582397461
D0470711930,12,73.47465515136719,22.0,51.47465515136719,2,51.47465515136719
D0470711937,12,80.36802673339844,-38.00000762939453,118.36803436279297,2,118.36803436279297
D0470712070,14,29.649051666259766,63.0,-33.350948333740234,2,33.350948333740234
D0470712101,11,32.41798400878906,66.0,-33.58201599121094,2,33.58201599121094
